pid,id,overallqual,exterqual,kitchenqual,garagearea,garagefinish,yearremod_add,fullbath,masvnrarea,garageyrblt,totrmsabvgrd,heatingqc,neighborhood_NridgHt,fireplaces,bsmtfinsf1,bsmtexposure,saletype_New,openporchsf,bsmtfintype1,exterior2nd_VinylSd,lotfrontage,masvnrtype_Stone,wooddecksf,halfbath,lotarea,paveddrive,neighborhood_StoneBr,roofstyle_Hip,bsmtfullbath,centralair_Y,garagetype_BuiltIn,masvnrtype_BrkFace,neighborhood_NoRidge,bsmtcond,housestyle_2Story,landcontour_HLS,has_garage,bsmtunfsf,exterior2nd_CmentBd,screenporch,bedroomabvgr,lotconfig_CulDSac,neighborhood_Somerst,functional,neighborhood_Timber,condition1_Norm,condition2_PosA,neighborhood_MeadowV,overallcond,neighborhood_BrDale,kitchenabvgr,condition1_Feedr,bldgtype_Twnhs,has_alley,exterior2nd_MetalSd,neighborhood_BrkSide,foundation_Slab,exterior2nd_HdBoard,neighborhood_Sawyer,enclosedporch,has_fence,neighborhood_NAmes,exterior2nd_Wd Sdng,neighborhood_IDOTRR,neighborhood_OldTown,neighborhood_Edwards,exterior1st_Wd Sdng,saletype_WD ,garagetype_NA,electrical,mszoning_RM,lotshape,foundation_CBlock,garagetype_Detchd
908127060,2172,-0.7735466871095288,-0.6919137252012609,-0.7769549956663544,0.45255200442021615,-0.7935823279178151,-1.637386826718226,-1.0274279279087968,-0.5783938476876296,-0.12724444712696387,0.3432612849989745,-1.206332400701205,-0.26358484614316385,0.6687199420538666,-0.7065256911464808,-0.577281339449735,-0.30414468142781875,-0.7212355218271996,0.6812437763175422,1.3465294960669203,0.2515398748865685,-0.3084216284233266,-0.7438852916750422,-0.7382379776660467,0.9140775638249017,-3.3561175113595745,-0.13908716006604668,-0.4816787191574989,1.104313335378974,0.27909035109715086,-0.25557546447269824,-0.6592078381072162,-0.15710545553405825,0.1315675303261081,-0.6410277535680419,-0.20451184576213235,0.23552060159365779,0.2260975426384146,-0.21401291250192647,1.4528278690930563,0.17211269802383558,-0.2588014550701318,-0.2523184421981317,0.24992253601889083,-0.1546489346054118,0.4170734946197257,-0.03823595564509363,-0.10160946695958603,0.37375892025190444,-0.10870528503972879,-0.21630046753076665,-0.2506779016899088,-0.20451184576213235,-0.28362235521649004,-0.42308595009808103,-0.1842885350501854,-0.13067127243674323,-0.39635160475844494,-0.2473719340209916,0.3525697049956129,-0.498859227352443,-0.4000423347622501,-0.39264510300855204,-0.18428853505018536,-0.30414468142781875,3.525815160926563,-0.40616005021980905,0.407378751051783,-0.23552060159365787,-0.2739346350466448,-0.4278717868425311,0.7078444653997622,1.1846977555181848,1.634907413895577
914465055,949,0.6236305855866537,1.006870868930868,0.7264748688292743,0.3325256282599807,1.4527147573040997,0.9826407246348869,0.7748464142615636,0.07160238281237936,1.0065124231027285,0.3432612849989745,0.8659878362400496,-0.26358484614316385,0.6687199420538666,-1.006892879764067,0.3564558920096947,-0.30414468142781875,0.029749323638031087,-1.2013663569250859,1.3465294960669203,-1.2413190527870714,3.242314766030097,0.07512803243898523,-0.7382379776660467,0.3009081358095737,0.3177786057499877,-0.13908716006604668,2.0760726190044134,-0.8131889072942763,0.27909035109715086,-0.25557546447269824,-0.6592078381072162,-0.15710545553405825,0.1315675303261081,-0.6410277535680419,-0.20451184576213235,0.23552060159365779,2.563218793829958,-0.21401291250192647,2.8380503108071986,0.17211269802383558,3.8639659105819675,-0.2523184421981317,0.24992253601889083,-0.1546489346054118,0.4170734946197257,-0.03823595564509363,-0.10160946695958603,-0.5325237713323602,-0.10870528503972879,-0.21630046753076665,-0.2506779016899088,-0.20451184576213235,-0.28362235521649004,-0.42308595009808103,-0.1842885350501854,-0.13067127243674323,-0.39635160475844494,-0.2473719340209916,-0.36780631197482117,-0.498859227352443,-0.4000423347622501,-0.39264510300855204,-0.18428853505018536,-0.30414468142781875,-0.28362235521649004,-0.40616005021980905,0.407378751051783,-0.23552060159365787,-0.2739346350466448,-0.4278717868425311,-1.0363046669701552,-0.8440971508067067,-0.6116554316780846
909428110,2871,-0.7735466871095288,-0.6919137252012609,-0.7769549956663544,-0.4753442112800654,-0.7935823279178151,-1.4944762330080563,-1.0274279279087968,-0.24135876520614344,-0.9873358659219029,-0.9277332026999312,-1.206332400701205,-0.26358484614316385,2.262017890947427,0.9362517789081648,0.3564558920096947,-0.30414468142781875,-0.7212355218271996,0.21059124300688511,-0.7426499032668065,1.0220477085245763,-0.3084216284233266,-0.7438852916750422,-0.7382379776660467,0.8350965173283244,0.3177786057499877,-0.13908716006604668,2.0760726190044134,1.104313335378974,0.27909035109715086,-0.25557546447269824,1.5169722539575696,-0.15710545553405825,0.1315675303261081,-0.6410277535680419,-0.20451184576213235,0.23552060159365779,-0.5395111430967464,-0.21401291250192647,-0.2787001830496218,-1.0009937511933513,-0.2588014550701318,-0.2523184421981317,0.24992253601889083,-0.1546489346054118,0.4170734946197257,-0.03823595564509363,-0.10160946695958603,-0.5325237713323602,-0.10870528503972879,-0.21630046753076665,-0.2506779016899088,-0.20451184576213235,-0.28362235521649004,2.363585932759472,-0.1842885350501854,-0.13067127243674323,-0.39635160475844494,-0.2473719340209916,-0.36780631197482117,-0.498859227352443,-0.4000423347622501,-0.39264510300855204,-0.18428853505018536,-0.30414468142781875,-0.28362235521649004,-0.40616005021980905,0.407378751051783,-0.23552060159365787,-0.2739346350466448,-0.4278717868425311,0.7078444653997622,1.1846977555181848,-0.6116554316780846
533217050,1173,0.6236305855866537,1.006870868930868,0.7264748688292743,-0.07371749105158532,-0.7935823279178151,0.7444564017846039,0.7748464142615636,0.697524678849425,0.8110371006493333,-1.563230446549384,0.8659878362400496,-0.26358484614316385,-0.9245780068396938,0.17147070635107944,-0.577281339449735,-0.30414468142781875,0.029749323638031087,0.21059124300688511,-0.7426499032668065,-2.1562971052322055,-0.3084216284233266,-0.7438852916750422,1.2526794030475046,-1.1636975644007013,0.3177786057499877,-0.13908716006604668,-0.4816787191574989,1.104313335378974,0.27909035109715086,-0.25557546447269824,1.5169722539575696,-0.15710545553405825,0.1315675303261081,1.559994858933756,-0.20451184576213235,0.23552060159365779,-1.0633486649155408,-0.21401291250192647,-0.2787001830496218,-1.0009937511933513,-0.2588014550701318,3.963245775014557,0.24992253601889083,-0.1546489346054118,0.4170734946197257,-0.03823595564509363,-0.10160946695958603,-0.5325237713323602,-0.10870528503972879,-0.21630046753076665,-0.2506779016899088,4.889692312312801,3.525815160926563,2.363585932759472,-0.1842885350501854,-0.13067127243674323,-0.39635160475844494,-0.2473719340209916,-0.36780631197482117,-0.498859227352443,-0.4000423347622501,-0.39264510300855204,-0.18428853505018536,-0.30414468142781875,-0.28362235521649004,-0.40616005021980905,0.407378751051783,-0.23552060159365787,-0.2739346350466448,-0.4278717868425311,0.7078444653997622,-0.8440971508067067,1.634907413895577
528174070,454,-0.07495805076143751,1.006870868930868,0.7264748688292743,0.6741391604083431,0.3295662146931423,0.9826407246348869,0.7748464142615636,0.2341014404373816,1.0456074875934076,-0.9277332026999312,0.8659878362400496,3.7938448079707072,0.6687199420538666,1.0286724523289605,1.2901931234691244,-0.30414468142781875,0.2644320878459157,1.151896309628199,1.3465294960669203,-1.6747297092084508,3.242314766030097,0.6484373593188044,-0.7382379776660467,-0.728051643129077,0.3177786057499877,-0.13908716006604668,-0.4816787191574989,1.104313335378974,0.27909035109715086,-0.25557546447269824,-0.6592078381072162,-0.15710545553405825,0.1315675303261081,-0.6410277535680419,-0.20451184576213235,0.23552060159365779,-0.3134103323971813,-0.21401291250192647,-0.2787001830496218,-2.174100200410538,-0.2588014550701318,-0.2523184421981317,0.24992253601889083,-0.1546489346054118,0.4170734946197257,-0.03823595564509363,-0.10160946695958603,-0.5325237713323602,-0.10870528503972879,-0.21630046753076665,-0.2506779016899088,4.889692312312801,-0.28362235521649004,-0.42308595009808103,-0.1842885350501854,-0.13067127243674323,-0.39635160475844494,-0.2473719340209916,-0.36780631197482117,-0.498859227352443,-0.4000423347622501,-0.39264510300855204,-0.18428853505018536,-0.30414468142781875,-0.28362235521649004,-0.40616005021980905,0.407378751051783,-0.23552060159365787,-0.2739346350466448,-0.4278717868425311,-1.0363046669701552,-0.8440971508067067,-0.6116554316780846
907262020,2150,0.6236305855866537,1.006870868930868,0.7264748688292743,0.2955944355952929,1.4527147573040997,0.8397301309247172,0.7748464142615636,0.7095616460809067,0.9283222941213704,0.3432612849989745,0.8659878362400496,-0.26358484614316385,-0.9245780068396938,-1.006892879764067,-0.577281339449735,-0.30414468142781875,0.2644320878459157,-1.2013663569250859,1.3465294960669203,-0.18187078153481084,-0.3084216284233266,2.417506139405104,1.2526794030475046,-0.2815219277406059,0.3177786057499877,-0.13908716006604668,-0.4816787191574989,-0.8131889072942763,0.27909035109715086,-0.25557546447269824,1.5169722539575696,-0.15710545553405825,0.1315675303261081,1.559994858933756,-0.20451184576213235,0.23552060159365779,0.6603901889326287,-0.21401291250192647,-0.2787001830496218,0.17211269802383558,-0.2588014550701318,-0.2523184421981317,0.24992253601889083,-0.1546489346054118,0.4170734946197257,-0.03823595564509363,-0.10160946695958603,-0.5325237713323602,-0.10870528503972879,-0.21630046753076665,-0.2506779016899088,-0.20451184576213235,-0.28362235521649004,-0.42308595009808103,-0.1842885350501854,-0.13067127243674323,-0.39635160475844494,-0.2473719340209916,-0.36780631197482117,-0.498859227352443,-0.4000423347622501,-0.39264510300855204,-0.18428853505018536,-0.30414468142781875,-0.28362235521649004,-0.40616005021980905,0.407378751051783,-0.23552060159365787,-0.2739346350466448,-0.4278717868425311,0.7078444653997622,-0.8440971508067067,-0.6116554316780846
534477110,621,-0.07495805076143751,-0.6919137252012609,-0.7769549956663544,-0.955449715921007,-0.7935823279178151,0.9826407246348869,-1.0274279279087968,-0.5783938476876296,-1.10462105939394,-0.2922359588504783,0.8659878362400496,-0.26358484614316385,-0.9245780068396938,-0.7296308595016797,-0.577281339449735,-0.30414468142781875,-0.7212355218271996,0.21059124300688511,1.3465294960669203,0.5404803125008214,-0.3084216284233266,-0.7438852916750422,1.2526794030475046,-0.06943502076096979,0.3177786057499877,-0.13908716006604668,-0.4816787191574989,-0.8131889072942763,0.27909035109715086,-0.25557546447269824,-0.6592078381072162,-0.15710545553405825,0.1315675303261081,-0.6410277535680419,-0.20451184576213235,0.23552060159365779,0.38280107480643,-0.21401291250192647,-0.2787001830496218,0.17211269802383558,-0.2588014550701318,-0.2523184421981317,-2.4892284587481512,-0.1546489346054118,0.4170734946197257,-0.03823595564509363,-0.10160946695958603,2.1863243034204336,-0.10870528503972879,-0.21630046753076665,-0.2506779016899088,-0.20451184576213235,-0.28362235521649004,-0.42308595009808103,-0.1842885350501854,-0.13067127243674323,-0.39635160475844494,-0.2473719340209916,-0.36780631197482117,2.004573525295348,2.4997354357366,-0.39264510300855204,-0.18428853505018536,-0.30414468142781875,-0.28362235521649004,-0.40616005021980905,0.407378751051783,-0.23552060159365787,-0.2739346350466448,-0.4278717868425311,0.7078444653997622,1.1846977555181848,-0.6116554316780846
535355100,2595,-0.07495805076143751,-0.6919137252012609,-0.7769549956663544,-0.3691670323690879,-0.7935823279178151,-1.637386826718226,0.7748464142615636,-0.5783938476876296,-2.121092736151595,-0.2922359588504783,-0.17017228223057768,-0.26358484614316385,-0.9245780068396938,0.41869600775170823,-0.577281339449735,-0.30414468142781875,-0.7212355218271996,-0.7307138236144289,-0.7426499032668065,-0.9042218755704431,-0.3084216284233266,-0.7438852916750422,-0.7382379776660467,-0.4518385978393706,0.3177786057499877,-0.13908716006604668,-0.4816787191574989,-0.8131889072942763,0.27909035109715086,-0.25557546447269824,-0.6592078381072162,-0.15710545553405825,0.1315675303261081,-0.6410277535680419,-0.20451184576213235,0.23552060159365779,-1.2648246348458463,-0.21401291250192647,-0.2787001830496218,-1.0009937511933513,-0.2588014550701318,-0.2523184421981317,-1.1196529613646302,-0.1546489346054118,-2.3976589567547766,-0.03823595564509363,-0.10160946695958603,0.37375892025190444,-0.10870528503972879,-0.21630046753076665,-0.2506779016899088,-0.20451184576213235,-0.28362235521649004,2.363585932759472,-0.1842885350501854,-0.13067127243674323,-0.39635160475844494,-0.2473719340209916,1.743062947054823,-0.498859227352443,-0.4000423347622501,-0.39264510300855204,-0.18428853505018536,3.287908883711075,-0.28362235521649004,-0.40616005021980905,-2.454718115312026,-0.23552060159365787,-0.2739346350466448,-0.4278717868425311,0.7078444653997622,-0.8440971508067067,-0.6116554316780846
923228220,2288,-1.47213532345762,-0.6919137252012609,-0.7769549956663544,-2.206493867437307,-1.9167308705287727,-0.6846495353170942,-1.0274279279087968,0.5590995556873861,0.02913581083575233,-0.9277332026999312,0.8659878362400496,-0.26358484614316385,-0.9245780068396938,-0.11965441492442735,-0.577281339449735,-0.30414468142781875,0.28007760545977467,0.6812437763175422,-0.7426499032668065,-2.300767324039332,-0.3084216284233266,-0.7438852916750422,1.2526794030475046,-1.261504633153446,0.3177786057499877,-0.13908716006604668,-0.4816787191574989,-0.8131889072942763,0.27909035109715086,-0.25557546447269824,1.5169722539575696,-0.15710545553405825,0.1315675303261081,1.559994858933756,-0.20451184576213235,-4.245913067618999,-0.9021678889712963,4.672615256292062,-0.2787001830496218,0.17211269802383558,-0.2588014550701318,-0.2523184421981317,0.24992253601889083,-0.1546489346054118,0.4170734946197257,-0.03823595564509363,9.841602656942761,0.37375892025190444,-0.10870528503972879,-0.21630046753076665,-0.2506779016899088,-0.20451184576213235,-0.28362235521649004,-0.42308595009808103,-0.1842885350501854,-0.13067127243674323,-0.39635160475844494,-0.2473719340209916,-0.36780631197482117,-0.498859227352443,-0.4000423347622501,-0.39264510300855204,-0.18428853505018536,-0.30414468142781875,-0.28362235521649004,-0.40616005021980905,0.407378751051783,4.245913067618999,-0.2739346350466448,2.337148722470052,0.7078444653997622,1.1846977555181848,-0.6116554316780846
527375160,2355,-0.07495805076143751,-0.6919137252012609,0.7264748688292743,0.03245968785939217,0.3295662146931423,0.7444564017846039,2.577120756431924,0.9141900890160947,-0.12724444712696387,0.9787585288484274,-1.206332400701205,-0.26358484614316385,0.6687199420538666,0.25927034610083544,-0.577281339449735,-0.30414468142781875,-0.2831610286391484,0.6812437763175422,-0.7426499032668065,0.5886370521031968,-0.3084216284233266,-0.3507588961003091,-0.7382379776660467,0.06734779719399664,0.3177786057499877,-0.13908716006604668,-0.4816787191574989,-0.8131889072942763,0.27909035109715086,-0.25557546447269824,1.5169722539575696,-0.15710545553405825,-1.5688807389830217,-0.6410277535680419,-0.20451184576213235,0.23552060159365779,-0.980519655055304,-0.21401291250192647,-0.2787001830496218,0.17211269802383558,-0.2588014550701318,-0.2523184421981317,0.24992253601889083,-0.1546489346054118,0.4170734946197257,-0.03823595564509363,-0.10160946695958603,0.37375892025190444,-0.10870528503972879,-0.21630046753076665,-0.2506779016899088,-0.20451184576213235,-0.28362235521649004,-0.42308595009808103,-0.1842885350501854,-0.13067127243674323,-0.39635160475844494,-0.2473719340209916,-0.36780631197482117,-0.498859227352443,-0.4000423347622501,-0.39264510300855204,-0.18428853505018536,-0.30414468142781875,-0.28362235521649004,-0.40616005021980905,0.407378751051783,-0.23552060159365787,-0.2739346350466448,-0.4278717868425311,0.7078444653997622,1.1846977555181848,-0.6116554316780846
